w_20d,w_30d,w_50d,w_100d,w_200d,w_365d,long_sharpe,long_avg,spread_sharpe,spread_avg,win_rate,n_dates
10,0,0,20,20,50,0.16923880577087402,0.029114484786987305,0.0657658576965332,0.01610296219587326,0.6579447140746993,4739
0,0,40,0,40,20,0.16903997957706451,0.030042413622140884,0.05900329723954201,0.01420955453068018,0.6537244144334248,4739
0,0,10,40,0,50,0.16894777119159698,0.029751405119895935,0.06863973289728165,0.01669054664671421,0.6558345642540621,4739
10,0,0,0,60,30,0.16890937089920044,0.029639896005392075,0.05596070736646652,0.013986622914671898,0.6480270099177041,4739
0,10,10,10,70,0,0.16890579462051392,0.029895493760704994,0.04913436248898506,0.01186398882418871,0.6467609200253218,4739
0,10,0,40,40,10,0.16880308091640472,0.029906373471021652,0.058610700070858,0.014430335722863674,0.6471829499894493,4739
0,10,0,60,10,20,0.1687823385000229,0.02955564670264721,0.06734589487314224,0.016238976269960403,0.6528803545051699,4739
0,10,0,50,10,30,0.16875894367694855,0.029348991811275482,0.06790166348218918,0.016443243250250816,0.6558345642540621,4739
0,10,10,0,60,20,0.16870950162410736,0.029330115765333176,0.05458354577422142,0.013434099964797497,0.654357459379616,4739
10,0,10,0,60,20,0.16868551075458527,0.02933504246175289,0.0527924969792366,0.012986824847757816,0.6552015193078708,4739
0,0,20,20,40,20,0.16859228909015656,0.030072113499045372,0.06078144162893295,0.014905666932463646,0.6585777590208904,4739
0,0,10,60,30,0,0.16858826577663422,0.03121928870677948,0.055627863854169846,0.01371926162391901,0.6446507702046845,4739
0,0,10,0,20,70,0.168545663356781,0.029320158064365387,0.05679890885949135,0.014209147542715073,0.6520362945769149,4739
10,0,0,60,10,20,0.16853450238704681,0.029609305784106255,0.06603624671697617,0.015823347494006157,0.647393964971513,4739
10,0,0,50,0,40,0.16852867603302002,0.029246807098388672,0.06837030500173569,0.016248298808932304,0.6541464443975522,4739
10,0,0,20,10,60,0.16846425831317902,0.028875408694148064,0.06601432710886002,0.016051653772592545,0.6564676092002533,4739
